"Fire Vox";"Fire Vox is an open source, freely available talking browser extension for the Firefox web browser.";"<p>Think of it as a screen reader that is designed especially for Firefox. </p><p>In addition to the basic features that are expected of screen readers, such as being able to identify headings, links, images, etc. and providing navigational assistance, Fire Vox provides support for MathML and CSS speech module properties. It also works on Windows, Macintosh, and Linux. </p><p>CLC-4-TTS is a cross OS compatible (Windows, Mac, Linux) collection of JavaScript functions that can be used for transforming Firefox into a self-voicing browser. This software is open source and is licensed under the terms of the GNU GPL.</p>";"help-http://www.firevox.clcworld.net/developers.html,contact_address-mailto:clc@clcworld.net,project_home_page-http://www.firevox.clcworld.net/,report_a_problem-http://www.firevox.clcworld.net/developers.html";Text to Speech,Viewing the screen,Accessing the Web;http://www.firevox.clcworld.net/downloads.html
"FireFox";"The award-winning Web browser is better than ever. Browse the Web with confidence - Firefox protects you from viruses, spyware and pop-ups. Enjoy improvements to performance, ease of use and privacy. It's easy to import your favorites and settings and get started. Download Firefox now and get the most out of the Web.";"<h2 class=""Heading"">From the authors:<br /></h2><h3 class=""Subheading"">A Better Web Experience</h3><div id=""mainContent"" class=""right"">Firefox 2.0.0.1 has an intuitive interface and blocks viruses, spyware, and popup ads. It delivers Web pages faster than ever. And it’s easy to install and import your favorites. Packed with useful features like tabbed browsing, Live Bookmarks, and an integrated Search bar, Firefox will change the way you experience the Web, for the better.<br /><br /></div><h3 class=""Subheading"">Accessibility</h3><p>Firefox 2.0.0.1 delivers easier navigation for everyone, including those who are visually or motor-impaired. Firefox is the first browser to support DHTML accessibility, which, when enabled by Web authors, allows rich Web applications to be read aloud. Users may navigate with keystrokes rather than mouse clicks, reducing the tabbing required to navigate documents such as spreadsheets. Firefox 1.5 (Windows version) is also the first browser to meet <a href=""/web/20120129115243/http://www.mozilla.com/firefox/vpat.html"">US federal government requirements</a> that software be easily accessible to users with physical impairments. <a href=""/web/20120129115243/http://www.mozilla.org/access/features"" target=""_self"">Full details of Firefox accessibility features.</a><br /></p><h3 class=""Subheading"">Faster Browsing</h3><div id=""mainContent"" class=""right"">Enjoy quick page loading as you navigate back and forward in a browsing session. Improvements to the engine that powers Firefox deliver more accurate display of complex Web sites, support for new Web standards, and better overall performance.<br /><br /></div><h3 class=""Subheading"">Automatic Updates</h3><div id=""mainContent"" class=""right"">The new Software Update feature makes it easy to get the latest security and feature updates to Firefox. Firefox automatically downloads these small updates in the background and prompts you when they are ready to be installed.<br /><br /></div><h3 class=""Subheading"">Tabbed Browsing</h3><div id=""mainContent"" class=""right"">Use <a href=""/web/20120129115243/http://www.mozilla.com/firefox/tabs.html"">tabbed browsing</a> to open multiple Web pages in a single browser window, and quickly flip back and forth. Drag and drop open tabs to keep related pages together.<br /><br /></div><h3 class=""Subheading"">Improved Pop-up Blocking</h3><div id=""mainContent"" class=""right"">Firefox’s built-in pop-up blocker has been enhanced to block more unwanted pop-up and pop-under ads.<br /><br /></div><h3 class=""Subheading"">Integrated Search</h3><div id=""mainContent"" class=""right"">Tap into the power of the Web’s most popular search engines with the <a href=""/web/20120129115243/http://www.mozilla.com/firefox/search.html"">built-in Search bar</a>, and easily add new engines.<br /><br /></div><h3 class=""Subheading"">Live Bookmarks</h3><div id=""mainContent"" class=""right"">Stay up to date with your favorite Web sites and blogs. Use <a href=""/web/20120129115243/http://www.mozilla.com/firefox/livebookmarks.html"">Live Bookmarks</a> that update themselves automatically with the latest content from the Web.<br /><br /></div><h3 class=""Subheading"">Customize Firefox</h3><div id=""mainContent"" class=""right"">Select new button controls for your toolbars, install extensions to add new features, or change the look of your browser with themes - the way Firefox looks and works is under your control.<br /><br /></div><h3 class=""Subheading"">Next Generation Web Support</h3><p>Innovative new Web applications and services deliver a richer Web experience. Support for open Web standards in Firefox ensures you can get the most out of this emerging class of Web-based tools.</p><hr /><p><a href=""/web/20120129115243/http://accessfirefox.com/"" target=""_self"">AccessFirefox</a> showcases the accessibility tools and features that are available for Firefox, and to provide Firefox accessibility information and resources.</p><p></p><p class=""documentDescription"">Firefox, the popular open source web browser, have improved their use of 'accesskeys' which enable you to browse just using the keyboard.</p><p>The link address is: <a href=""/web/20120129115243/http://juicystudio.com/article/numeric-accesskeys-fixed-firefox.php"">http://juicystudio.com/article/numeric-accesskeys-fixed-firefox.php</a> </p><div id=""relatedItems""></div><div class=""discussion""><form action=""/web/20120129115243/http://www.oatsoft.org/Info/News/firefox-fix-access-keys/discussion_reply_form"" method=""post"" name=""reply"" enctype=""application/x-www-form-urlencoded"">Also look at Fire Vox and ""CLiCk, Speak"" for open-source audio assisted access to web pages</form></div>";"help-http://www.mozilla.org/support/firefox/,project_home_page-http://www.mozilla.com/firefox/,report_a_problem-http://www.mozilla.org/bugs/,support-http://forums.mozillazine.org/viewforum.php?f=38";General Tools,Other function,General Tools,Other need;http://www.mozilla.com/en-US/firefox/
"FoxySymbols";"A firefox extension to provide symbol annotation to text content. This will make use of the concept coding framework, but instead of being a server side technology be a client browser extension. It would be useful to add in other useful accessible features for the aac user, but primary focus will be symbol annotation.";;"help-http://www.oatsoft.org/Software/foxysymbols/help,contact_address-mailto:andy.judson@gmail.com";Symbol Library,Accessing the Web,Symbols;
"FoxyVoice";"A Firefox extension that speaks web pages as you browese. Uses Microsoft SAPI for speech on Windows only.";;"help-http://foxyvoice.kenche.info/modules/xoopsfaq/,project_home_page-http://kenche.info/,support-http://foxyvoice.kenche.info/modules/newbb/";Text to Speech,Accessing the Web,Alternative Access,General Tools;
"Free Speech for Android";"Free Speech is a free and open source augmentative and alternative communication (AAC) program that provides a low-cost alternative to dedicated speech generating devices (SGD).";"<p>Free Speech for Android is a free and open source sound board for people who have problems speaking. When you press a button, a sound is played.  <br /> <br />You can use recorded sounds, record new sounds, or generate sounds using the built-in text-to-speech.  All content can be created and edited using your Android device itself. <br /> <br />The full source code for free speech is available at: <br /> <br />https://bitbucket.org/duhrer/free-speech-for-android <br /> <br />For more information and demo videos, check out our listing on the Google Play Store: <br /> <br />https://play.google.com/store/apps/details?id=com.blogspot.tonyatkins.freespeech</p>";"contact_address-mailto:duhrer@gmail.com";Text to Speech,Alternative and Augmentative Communication,Communication;
"gail";"GAIL provides accessibility support for gtk+ by implementing AtkObjects for widgets in gtk+.";"<p>The GAIL library is a GTK+ module.<br /><br />A second download is at:</p><p><a href=""/web/20081121091300/http://ftp.gnome.org/pub/GNOME/sources/gail/1.21/gail-1.21.5.tar.gz"">http://ftp.gnome.org/pub/GNOME/sources/gail/1.21/gail-1.21.5.tar.gz</a><br /></p><p></p>";"contact_address-mailto:Li.Yuan@Sun.COM,project_home_page-http://developer.gnome.org/projects/gap/";General Tools,General Tools;http://ftp.gnome.org/pub/GNOME/sources/gail/1.21/gail-1.21.5.tar.bz2
"Game Accessibility Suite";"Code library and utilities to enhance accessibility to existing and future games (Win32).";"<p>The Game Accessibility Suite [GAS] is a collection of utilities built to make video games more accessible. The current focus is the Win32 platform (esp. Windows XP).  It is released under an MIT-style license.</p><br /><p>Currently, there are a handful of utilities being developed alongside a core library including:<br /></p><ul><li>GASCap, a utility for in-game closed-captioning of DirectX-based video games.</li><li>GASPedal, an in-game utility for switch control of DirectX games.</li><li>GASThrottle, a utility to control the speed of modern games.</li></ul><br />Currently, only GASThrottle is far enough along for a released (functional) prototype.<br /><br />";"help-http://gameaccess.sourceforge.net/,contact_address-mailto:devellison@gmail.com,project_home_page-http://gameaccess.sourceforge.net/,report_a_problem-http://sourceforge.net/projects/gameaccess,support-http://sourceforge.net/forum/?group_id=212119";General Tools,General Tools;http://sourceforge.net/project/showfiles.php?group_id=212119&amp;package_id=258851
"Game Commander";"Game Commander is a voice recognition program designed for games commands, but which can be used for general voice commands.";"<h2 class=""Heading"">What the authors say:<br /></h2><p>Game Commander is a voice control application for games. Many of today's            games have a lot of keyboard commands that can be hard to remember.            Game Commander takes you to the next level of gaming by enabling you            to control most Windows<sup>®</sup> 98/Me/2000/XP games with verbal            commands instead of or in tandem with keyboard, joystick, and mouse            controls. For example, instead of remembering that Alt+Shift+F8 is the            command for lock missiles, you can just say ""Lock Missiles.""<br /></p><h2 class=""Heading"">OATS Comments:</h2><p>Most of the versions of this software are commerical, however the free trial listed here is actually quite useful!  It is not time limited, but limits the number of keystrokes sent per command to one and the number of commands in a list to 5.  This might be OK for some people!<br /></p>";"";Other function,Alternative Access,Other need;http://www.tucows.com/preview/364262
"Gaze Talk";"GazeTalk is a predictive text entry system that has a restricted on-screen keyboard with ambiguous layout for severely disabled people. The main reason for using such a keyboard layout is that it enables the use of an eye tracker with a low spatial resolution (e.g., a web-camera based eye tracker).";"<h2>From the Authors:</h2><p>The goal of the GazeTalk project is to develop an eye-tracking based ACC system that supports several languages, facilitates fast text entry, and is both sufficiently feature-complete to be deployed as the primary AAC tool for users, yet sufficiently flexible and technically advanced to be used for research purposes. The system is designed for several target languages, initially Danish, English, Italian, German and Japanese. </p>  <p><b>Main features:</b></p> <ul class=""tight""><li class=""tight"">type-to-talk</li><li class=""tight"">writing</li><li class=""tight"">email</li><li class=""tight"">web – browser</li><li class=""tight"">Multimedia – player</li><li class=""tight"">PDF – reader</li><li class=""tight"">letter and word prediction, and word completion</li><li class=""tight"">speech output</li><li class=""tight"">can be operated by gaze, headtracking, mouse, joystick, or any other pointing device</li><li class=""tight"">supports step-scanning (new!) </li><li class=""tight"">supports users with low precision in their movements, or trackers with low accuracy</li><li class=""tight"">allows the user to use Dasher inside GazeTalk and to transfer the text written in Dasher back to GazeTalk</li></ul>  <p> GazeTalk 5.0 has been designed and developed by the <a href=""/web/20151225135727/http://www.itu.dk/research/EyeGazeInteraction/"">Eye Gaze Interaction Group</a> at the <a href=""/web/20151225135727/http://www.itu.dk/"">IT University of Copenhagen</a> and the IT-Lab at the Royal School of Library and Information Science, Copenhagen.</p><br /><h2>OATS Comment</h2><p>This may also be a useful predictive communication system for literate people who use a mouse to access the computer (as well as eye-gaze).<br /></p>";"help-http://www.cogain.org/results/applications/results/applications/gazetalk/Short_manual_for_GazeTalk_5_2%20_2.pdf,project_home_page-http://www.gazegroup.org/research/15";On Screen Keyboard Projects,Text to Speech,Alternative and Augmentative Communication,Text input Projects,Communication;http://www.cogain.org/wiki/Gazetalk
"Gnopernicus";"The Gnopernicus project aims to enable users with limited vision, or no vision, to use the Gnome 2 desktop and Gnome/GTK+-2 applications effectively.";"<h2 class=""Heading"">from the Authors</h2><p>By providing automated focus tracking and fullscreen magnification, Gnopernicus aids low-vision Gnome users, and its screen reader features allow low-vision and blind users access to standard GTK+2 and Java-based GUI applications via speech and braille output. By leveraging Gnome 2's built-in accessibility framework, Gnopernicus will make interacting with applications more efficient for these users, and enable use of the Gnome 2 desktop for some users who otherwise would have no access to Gnome. </p><p>Gnopernicus is available from GNOME CVS in pre-release form, but is not yet feature complete. Information on how to build, install, and use Gnopernicus, Gnopernicus features, and project status, is available from <a href=""/web/20150717143931/http://www.baum.ro/gnopernicus.html"">http://www.baum.ro/gnopernicus.html</a> </p>";"help-http://www.baum.ro/gnopernicus.html,contact_address-mailto:mp@baum.de,project_home_page-http://www.baum.ro/index.php?language=en&amp;pagina=produse&amp;subpag=gnopernicus";Text to Speech,Viewing the screen,Accessing the Web,Alternative Access;http://ftp.gnome.org/pub/GNOME/sources/gnopernicus/1.1/
"GOK";"gok: gnome onscreen  keyboard, an open source project.";;"help-http://www.gok.ca/usermanual.shtml,project_home_page-http://www.gok.ca/gok.shtml,report_a_problem-http://bugzilla.gnome.org/enter_bug.cgi?product=gok,support-http://mail.gnome.org/mailman/listinfo/gnome-accessibility-list";On Screen Keyboard Projects,Text input Projects;
"Grid Maker";"An accessory for producing grids for use in EdWord and EdWeb. This can provide a list of words or symbols for the user to choose from when writing, as well as pictures, effects and web addresses.";;"help-http://www.deafblindonline.org.uk/Grid_Editor_2_manual.doc,project_home_page-http://www.deafblindonline.org.uk/";Other function,Other need;http://www.oatsoft.org/Software/grid-maker/downloads/2.x/Sense_GridMaker_setup.exe
"Hark The Sound";"Hark The Sound is a really simple sound game intended for young kids who are visually impaired. It was inspired by my friend and colleague Diane Brauner and was written by Gary Bishop. It is free for educational and fun use.";"<h2 class=""Heading"">From the author:</h2><h3 class=""Subheading""><br /></h3><h3 class=""Subheading"">What is it like?</h3>  <p>The object of the game is to name a sound or tune that is presented as a prompt. A typical round in <em>Name That Animal</em> goes like this:</p>  <ol><li>You hear ""Can you name this animal?""</li><li>Then an animal sound is played, for example a dog barking.</li><li>You use the <em>left</em> or <em>right</em> arrow keys on the keyboard to move through and hear the possible answers. In this case they might be ""Cat"", ""Dog"", ""Elephant"", and ""Horse"".</li><li>In some games, the <em>down</em> arrow key will give a hint about the correct answer.</li><li>When you hear the correct answer, you press the <em>up</em> arrow key to guess.</li><li>If the chosen answer is correct, you will hear a <em>reward</em> sound which might be a crowd cheering, or a musical fan fare. If the answer is incorrect, you will hear ""Try again."".</li><li>The process then repeats playing another one of the sounds for the four animals.</li><li>When all the animals in the group have been played, the game begins another round with four more animals.</li></ol>  <p>When <b>Hark The Sound</b> first starts it says ""Use the left or right arrow keys to choose a game to play."" Using the arrow keys you can move through and hear the choices for games (listed below). When you hear a game you want to play, use the <em>up</em> arrow key to select it.</p><p>  </p><p>The <em>Escape</em> key (often labeled <b>ESC</b> in the upper left corner of the keyboard) will quit the current game and return to the game selections.</p>  <h2>What games are available?</h2>  <p>All the games follow the same general pattern as described above of Question, Prompt, Answers, Reward. Games that ship with version 1.2 of <b>Hark The Sound</b> include:  </p><ul><li>Braille Letters: The question is ""Can you name this Braille letter?"". The prompts are the dots of a letter. The answers are the letter along with a word that begins with that letter to make it easier to hear.</li><li>Braille Whole Word Contractions: The question is ""Can you name this Braille whole word contraction?"" The prompts are the dots in a Braille letter that is a whole word contraction. The word is the answer.</li><li>Counting: Counting repeated animal sounds for numbers one through nine.</li><li>Multiplication drills: The full multiplication table up to 12 times 12. The question is ""What is this product?"". The prompts are products like ""2 times 3"" and the answers are numbers from 0 through 144.</li><li>Name That Animal: Animal sounds are the prompts. The animal's names are the answers.</li><li>Name that capital's State: A challenging game of State Capitals. The question is ""Can you name the state whose capital is..."", the prompts are the names of capital cities. The answers are the names of the 50 states.</li><li>Name that Classical Tune: Midi versions of famous classical music are the prompts. The composer's name and the name of the work are included in the answer.</li><li>Name that color: The question is ""What color is this?"", the prompts are common objects, and the answers are their colors.</li><li>Name That Country Music Tune: Country music classics rendered in Midi. Composer and name are the answer.</li><li>Name that holiday: Identify holidays from hints.</li><li>Name that Kids Tune: Midi tunes like ""Head Shoulders Knees and Toes"".</li><li>Name that Rock and Roll Tune: Classic rock and roll tunes rendered in Midi with the artist and title for the answer.</li><li>Name that Sound: Environmental sounds, such as ""clock ticking"" and ""glass breaking"" are the prompts</li><li>Spelling Words: The prompt is a word spelled out. The answer is the word pronounced.</li><li>State Nick Names: A challenging game to identify the nick name for a state given its name.</li></ul><p><br /></p>";"help-http://www.oatsoft.org/Software/hark-the-sound/help,project_home_page-http://www.cs.unc.edu/Research/assist/Hark/index.html";Educational and Learning,Learning and Education;http://www.cs.unc.edu/~gb/research/hark-the-sound/install-instructions.html
"Hawking Toolbar";"Makes the web accessible for users with motor skill impairments";;"contact_address-mailto:brett.clippingdale@gmail.com,project_home_page-http://www.clippingdale.com/accessibility/hawking/hawking.html";Switch Input Software,Alternative and Augmentative Communication,Accessing the Web;http://www.clippingdale.com/accessibility/hawking/status.html
"Hotspots";"Hotspots is now open source and public domain or free software. It may be used by a number of users on one computer or by one user on a number of different computers.";;"contact_address-mailto:colven@ace-centre.org.uk";Text to Speech,Computer Automation,Switch Input Software,General Tools,Using the Mouse,Alternative Access,General Tools;http://www.oatsoft.org/Software/hotspots/downloads/2.o/HSZipped.zip
"ICUTalk";"ICUTalk was a research project, funded by the Engineering and Physical Sciences Research Council (EPSRC) from 1999 to 2002. The project developed an Augmentative and Alternative Communication (AAC) system to help patients in Intensive Care Units (ICU) who are temporarily unable to speak due to their medical condition or treatment, namely the intubation procedure. This was a multi-disciplinary collaborative project involving staff from the University of Dundee (School of Computing and the School of Nursing &amp; Midwifery)  and Ninewells Hospital, Dundee (Speech &amp; Language Therapy and Intensive Care Unit). Andy Judson was the software developer and Professor Ian Ricketts was the principal investigator.";;"contact_address-mailto:andy.judson@gmail.com";Alternative and Augmentative Communication,Communication;
"IDAIR";"An opensource platform independant daisy reader";;"help-http://www.oatsoft.org/Software/idair/help,project_home_page-http://idair.sourceforge.net/";Other function,Other need;
"Inclusive CD Player";"A free, switch accessible CD player for Windows 95 onwards.";;"help-http://www.inclusive.co.uk/downloads/inc_cd_readme.doc,project_home_page-http://www.inclusive.co.uk/downloads/downloads.shtml#cdplayer";Educational and Learning,Learning and Education;http://www.inclusive.co.uk/downloads/Inclusive_CD_Player.exe
"Inclusive Serial Switch Driver";"A stand-alone serial switch driver for Windows, programmed to send the standard keys of Space and Return.";"<ul><li>For single or two switch access. <br /></li><li>Option to send a continuous stream of keypresses or a single keypress. <br /></li><li>Send a selection of other commonly used keypresses such as function keys and number keys.<br /></li></ul>";"help-http://www.oatsoft.org/Software/inclusive-serial-switch-driver/help,project_home_page-http://www.inclusive.co.uk/downloads/downloads.shtml#serialdriver";Switch Input Software,Alternative Access;http://www.inclusive.co.uk/downloads/downloads.shtml#serialdriver
"iRotate";"Allows you to rotate the screen by 90,180 and 270 degrees";;"help-http://www.oatsoft.org/Software/irotate/help,project_home_page-http://www.entechtaiwan.com/util/irotate.shtm,support-http://www.entechtaiwan.com/forums/";General Tools,General Tools;http://www.entechtaiwan.com/files/irotate.exe
"Jambu";"Jambu makes the web easier to access for those who interact with computers using switches and head mice or other types of Alternative Input device. It is designed for users with mobility  impairments who find keyboard and mice difficult or impossible to use.";;"contact_address-mailto:steve@fullmeasure.co.uk,project_home_page-http://www.oatsoft.org/trac/jambu,report_a_problem-http://www.oatsoft.org/trac/jambu/query";On Screen Keyboard Projects,Alternative and Augmentative Communication,Accessing the Web,Alternative Access,General Tools;
"Joystick 2 Mouse 3";"Joystick 2 Mouse lets you control your mouse and keyboard using your joystick or gamepad.";"<p>Joystick 2 Mouse 3 let's you control the mouse and keyboard using your joystick or gamepad.<br /><br />Joystick 2 Mouse has many applications:  				 				</p><ol><li>Remote controller.</li><li>Aid to people with physical dissabilities.</li><li>Alliviate wrist stress to control the mouse</li></ol><p></p> 				<b>	</b> This program allows you to map your joystick's buttons, axes, and POV and assign each button an action. This program also lets you control each of the axes' sensitivity, and threshold. You can enjoy different profiles, and set a number of ""shift-buttons"" that can let you assign more than one action to each button, as well as add custom actions to the predefined collection. It supports up to 16 joysticks, with 32 buttons, 6 axes, and POV each.";"help-http://atzitznet.no-ip.org/Joy2Mouse3/help.html,project_home_page-http://atzitznet.no-ip.org/Joy2Mouse3/index.html";Other function,Using the Mouse,Alternative Access;http://atzitznet.no-ip.org/Joy2Mouse3/index.html
"JoyToKey";"JoyToKey enables PC game controllers to mimic a mouse and the keyboard. It is a freeware utility which can be of great use to disabled users.";"<p>JoyToKey is a keyboard and mouse emulator for joysticks. It converts joystick input into keyboard input (and mouse input). Use it when you want to control an application with joysticks that doesn't support joystick input. If you wish, you can control even Word, Excel, etc. with joysticks!</p> <p>It is also a way for <a href=""/web/20130727181124/http://en.wikipedia.org/wiki/Switch_Access"" target=""_blank"">accessibility switch</a> users to access PCs when using a switch adapted game controller. These can be <a href=""/web/20130727181124/http://www.oneswitch.org.uk/1shop.htm"">bought</a> or built following <a href=""/web/20130727181124/http://www.oneswitch.org.uk/4/DIY/index.htm"">D.I.Y. guides</a>.</p>";"help-http://www.oneswitch.org.uk/2/I/JoyToKey/JoyToKey.htm,project_home_page-http://www.oneswitch.org.uk/2/I/JoyToKey/JoyToKey.htm";Other function,Using the Mouse,Alternative Access;http://www.oneswitch.org.uk/2/I/JoyToKey/JoyToKey.htm
"Jupiter";"This software makes Linux accessible to the blind user.";;"help-http://www.eklhad.net/linux/jupiter/guide.html,project_home_page-http://www.eklhad.net/linux/jupiter/";Text to Speech,Other function,Viewing the screen;http://www.eklhad.net/linux/jupiter/jupiter.tar.gz
"KeyCounter";"This package counts the number of key depressions, and can be set to suggest breaks are taken after a set number are carried out.";"This application does not log keystrokes, and provides no reporting facilities. By hovering over the taskbar icon, you can quickly view the total of keypresses to date and for today.";"contact_address-mailto:fxc@btinternet.com,project_home_page-http://www.fxc.btinternet.co.uk/assistive.htm";General Tools,Text input Projects;http://www.fxc.btinternet.co.uk/assistive.htm
"KwikLoupe";"A simple screen magnifier. Magnification ranges from 2x to 64x with a quick locate option to position the viewing window. The tool magnifies the area around the mouse pointer";"<h1></h1>";"contact_address-mailto:fxc@btinternet.com,project_home_page-http://www.fxc.btinternet.co.uk/assistive.htm";Other function,Viewing the screen;http://www.fxc.btinternet.co.uk/assistive.htm
"Launcher6";"Launcher6 is a simplified, switch accessible user interface that can launch programs, act as an electronic speech device, or act as a multimedia game spinner for Windows computers. The launcher6 screen completely covers the screen offering 6 choices, but reducing the probability that the user will encounter the perhaps troublesome Windows interface. Multiple access methods and supports like auditory scanning are simultaneously supported. The built in editor saves any changes automatically as they are made.";"<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"" /> <meta name=""Generator"" content=""Microsoft Word 97"" /><title>Launcher Help Information:</title>  <meta name=""Template"" content=""C:\PROGRAM FILES\MICROSOFT OFFICE\OFFICE\html.dot"" />   <p>Launcher Help Information:</p> <b></b><p><b>About Launcher6</b>:</p> <p>Launcher6 is a simple interface for launching programs, a simple electronic speech aid, or a multimedia game spinner! And, best of all, it's freeware. Launcher6 covers the screen providing users with a restricted environment, allowing choices, but reducing the probability that the user will access the usual, and perhaps troublesome, Windows interface. It supports access using single switch, two switch, Intellikeys, touch screen and mouse methods. Facilitators can configure the six cells on the launcher6 screen using the built-in editor. Launcher6 continually saves this 'setup' as changes occur in a text file that ends with a '.ls6' extention. Each cell within a setup can be assigned the following:</p> <p>1. A graphic element of types: '.bmp', '.jpg', '.gif' (animation is ok), or '.png'.</p> <p>2. A cue either as a sound file or as text to be spoken via a clipboard text to speech utility.</p> <p>3. A message in the same way as the cue.</p> <p>4. A registered filetype or a program to open.</p> <p>5. A link to another launcher6 setup.</p> <p>6. An action: hide me, show all, quit, or none.</p> <p>When launcher6 starts it always loads the settings saved in the file ""main.ls6"". From the ""main"" setup you can link to other setups. The ""main.ls6"" setup must be in the same directory as the ""launcher6.exe"" program file.</p> <b></b><p><b>Launcher6 has support for the following access methods</b>:</p> <p>Mouse or touchscreen</p> <p>Don Johsnton (or equivalent) switch interface</p> <p>keyboard devices (like Intellikeys)</p> <b></b><p><b>Launcher6 responds to the following keys</b>:</p> <b></b><p><b>@</b> = Disable/Enable the following keyboard commands, enabled by default.</p> <b></b><p><b>0</b> = Start/Stop autoscan</p> <b></b><p><b>1</b> = Highlight the next cell for 2 switch scan</p> <b></b><p><b>2</b> = Select highlighted item for 2 switch scan</p> <b></b><p><b>3</b> = Spin selects a random cell</p> <b></b><p><b>q</b> = quit launcher6</p> <b></b><p><b>e</b> = edit</p> <b></b><p><b>z</b> = resize screen smaller</p> <b></b><p><b>f</b> = resize screen to full screen dimensions</p> <b></b><p><b>t,y,u,i,o,p</b> = direct access to cells 1,2,3,4,5,6 respectively in left to right, top to bottom order.</p> <b></b><p><b>h</b> = help</p> <b></b><p><b>m</b> = Go to the ""main.ls6"" setup</p> <p>If <b><i>Use Mouse Scan</i></b> is set to true in the editor Launcher6 will use left mouse click to start and stop scanning.</p> <b><p>General Settings:</p> </b><p>The following settings at the bottom of the Editor (type <b><i>e</i></b> from the lauuncher6 screen.)</p> <b></b><p><b>Scan Rate</b>:</p> <p>Set the scan rate in seconds for single switch scanners.</p> <b></b><p><b>Get/Name Setup</b>:</p> <p>You can either save the current setup under a new name, or load a previously saved setup. For convenience, keep all the setup files (*.ls6 files) in the same folder as launcher6.exe. Unfortunately, if you move launcher6 to another computer, the links to various resources are not likely to work, and you may need to rebuild your setups. It is a good idea to save a blank, or partially completed common setup that you can use as a template for new named setups to reduce work.</p> <b></b><p><b>How to build a new setup and set links to it</b>:</p> <p>1. Open the editor (type 'e' while in the launcher6 screen) and use the Get/Name Setup button to name a new setup.</p> <p>2. Edit the cells on the newly named setup.</p> <p>3. Open other setup(s) and edit cell links to the newly named setup as desired.</p> <b></b><p><b>Use Mouse Scan</b>:</p> <p>If set to true, the left mouse click will initiate an auto (single switch scan) scan in the launcher screen.</p> <b></b><p><b>Speech Output</b>:</p> <p>Choose either Use Sound Files or Use Clipboard Text to Speech.</p> <p>If you choose sound files, then the definitions for Cues and Messages should be paths to sound files.</p> <p>If you choose text-to-speech, then the cues and messages are defined as simple text. Text-to- speech is provided by an external program that converts text sent to the 'clipboard' to speech sounds. The programs ""SayzMe"" or ""DeskBot"" are good choices. Both programs are easily obtained on the Internet, and both require the Microsoft Agent to be installed. As a convenience, specify a cell on the main setup, or some other setup that launches your preferred clipboard text-to-speech utility. Or, launch your text-to-speech utility at startup. Make sure you turn off unnecessary sounds or character animations that may detract from a clear auditory scan. Refer to the settings of those programs for selecting voices.</p> <p>Ã‚Â </p> <b></b><p><b>Editing Cell Settings: </b></p> <p>Type <b><i>e</i></b> from launcher6 to open editor.</p> <b></b><p><b>Editing Cell</b>:</p> <p>This box indicates which of the six launcher6 cells setup details are shown. Use the up and dn buttons to change which cell is referenced.</p> <b></b><p><b>Set Pic</b>:</p> <p>This button asks you to locate a picture file for the cell indicated in the ""Editing Cell"" box above. Avoid using pictures that have large invisible areas that may make it difficult for mouse or touscreen users to select.</p> <b></b><p><b>Set Cue</b>:</p> <p>This button asks you to either locate a sound file for an auditory scanning cue, or to enter some text if Use Clipboard Speech has been selected (See General Settings).</p> <b></b><p><b>Set Message</b>:</p> <p>This button asks you to either locate a sound file for a message when the cell is selected, or to enter some text if Use Clipboard Speech (See General Settings).</p> <b></b><p><b>Find a File to Open</b>:</p> <p>This button asks you to find a program to launch, or registered file to open. Most executable program files will launch without problems. However, with registered filetypes Launcher6 edits the filepath to make it compatible with DOS. This means file and folder names will be truncated to adhere to the DOS 8.3 format. Filenames longer than 8 letters will be reduced to 6 letters followed by '~1'. Spaces in names are not allowed. This option doesn't always work. If after attempting to open your choice with the <b><i>Test It</i></b> button (which always gives you a little lecture) it doesn't open, move your target file to another location, or rename it, and try again. </p> <p>You can identify either a file to open, or identify another launcher6 setup to load as described next, but not both.</p> <b></b><p><b>Set Link to Another Launcher Page</b>:</p> <p>This button asks you to identify another launcher6 setup file (somefile.ls6) to load. </p> <p>You can identify either a file to open as described above, or another launcher6 setup, but not both.</p> <b></b><p><b>Define Action</b>:</p> <p>This button asks you to select from the following actions:</p> <b><i></i></b><p><b><i>Hide me</i></b> --- hides the target button when selected</p> <b><i></i></b><p><b><i>Show all</i></b> --- Show all hidden buttons</p> <b><i></i></b><p><b><i>End Session</i></b> --- Closes launcher6</p> <b><i></i></b><p><b><i>None</i></b> ---- Does nothing, and is the default action</p> <p>The 'hide me' action can be used to allow a target cell to be used only once per session.</p>";"help-http://www.oatsoft.org/Software/launcher6/help,contact_address-mailto:jamjolu@hotmail.com,project_home_page-http://sites.google.com/site/jamjolu/Home/launcher6";Educational and Learning,Alternative Access;http://sites.google.com/site/jamjolu/Home/launcher6
